time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,gnss_x,gnss_y,true_x,true_y,true_speed,true_heading,true_yaw_rate,true_accel_x_vehicle
6.7,0.1288,-0.1496,9.8829,-0.0105,-0.0028,-0.0203,0.0,0.0,-22.080403282038546,-3.2950719997487,0.0,4.201583468203509,0.0017454357170787011,0.0
6.800000000000001,0.2464,0.0292,9.9039,-0.0067,0.0193,-0.0081,0.0,0.0,-22.093987042909006,-3.2950719997487,0.0,4.254903276851937,0.0017454357170787011,0.09002572365885
6.9,0.0445,0.219,9.9519,-0.0174,0.0177,-0.0128,0.0,0.0,-22.100778923329152,-3.2950719997487,0.0,4.254903276851937,0.0,0.1900514060025
7.0,0.0568,0.2046,9.8926,0.0005,0.026,0.0212,0.0,0.0,-22.107570803779467,-3.3062039998787895,0.0,4.238060849570191,0.0,0.1900514060025
7.1000000000000005,0.1348,0.5315,9.9067,-0.0023,0.0003,-0.0038,0.0,0.0,-22.114362684184535,-3.3062039998787895,0.0,4.229910161963377,0.0017454357170787011,0.1900514060025
7.2,0.1008,0.1024,9.8561,0.0057,0.0067,0.0236,0.0,0.0,-22.12115456461976,-3.317336000008879,0.0,4.229910161963377,0.0,0.1900514060025
7.300000000000001,-0.006,-0.0701,9.8252,0.0022,0.0107,0.0087,0.0,0.0,-22.127946445054995,-3.317336000008879,0.0,4.229910161963377,0.0017454357170787011,0.09002572365885
7.4,0.0391,-0.1925,9.8029,-0.0057,-0.0058,-0.0166,0.0,0.0,-22.127946445054995,-3.317336000008879,0.0,4.229910161963377,0.0017454357170787011,0.0
7.5,0.1183,-0.0732,9.8219,0.0007,0.0139,0.0263,0.0,0.0,-22.127946445054995,-3.317336000008879,0.0,4.229910161963377,-0.0017454357170787011,0.0
7.6000000000000005,0.0905,-0.3878,9.7381,-0.0015,0.0057,0.0221,0.0,0.0,-22.12115456461976,-3.317336000008879,0.0,4.229910161963377,0.0,0.0
7.7,0.1382,-0.4033,9.9348,-0.0037,0.0218,0.0146,0.0,0.0,-22.114362684184535,-3.317336000008879,0.0,4.229910161963377,0.0,0.0
7.800000000000001,0.1055,-0.1395,9.9307,-0.0112,-0.0088,-0.0076,0.0,0.0,-22.107570803779467,-3.3062039998787895,0.0,4.229910161963377,0.0,0.1900514060025
7.9,0.171,-0.4837,9.8396,-0.0082,-0.0051,-0.0016,0.0,0.0,-22.100778923329152,-3.3062039998787895,0.0,4.229910161963377,0.0,0.290079530202
8.0,0.1806,-0.3408,9.8688,-0.0072,0.0102,-0.0114,0.0,0.0,-22.093987042909006,-3.2950719997487,0.0,4.229910161963377,0.0,0.290079530202
8.1,0.1877,-0.1268,9.9262,-0.0044,-0.0007,-0.0094,0.0,0.0,-22.087195162473776,-3.2950719997487,0.0,4.229910161963377,0.0,0.290079530202
8.200000000000001,0.1366,-0.2787,9.8784,0.0017,-0.0087,-0.0242,0.0,0.0,-22.080403282038546,-3.2839399996186103,0.0,4.229910161963377,0.0,0.290079530202
8.3,0.1323,-0.1713,9.8751,0.0044,0.0314,-0.0078,0.0,0.0,-22.073611401603316,-3.2839399996186103,0.0,4.229910161963377,0.0,0.290079530202
8.4,0.1803,0.0062,9.7029,-0.0103,0.0069,-0.0445,0.0,0.0,-22.066819521183167,-3.2839399996186103,0.0,4.229910161963377,0.0,0.290079530202
8.5,0.0806,-0.3594,9.7474,0.0058,-0.0225,0.0228,0.0,0.0,-22.066819521183167,-3.272808000279497,0.0,4.229910161963377,-0.0017454357170787011,0.290079530202
8.6,0.3503,-0.4766,9.7967,0.0285,0.0012,-0.0336,0.0,0.0,-22.060027640747936,-3.272808000279497,0.0,4.229910161963377,0.0,0.290079530202
8.700000000000001,-0.1851,-0.2158,9.9803,-0.0115,-0.0015,-0.0779,0.0,0.0,-22.053235760297625,-3.272808000279497,0.0,4.229910161963377,0.0,0.290079530202
8.8,-0.2703,-0.3112,10.0148,0.0097,-0.0255,0.0527,0.0,0.0,-22.046443879877476,-3.261675999358431,0.0,4.229910161963377,0.0,0.290079530202
8.9,0.1264,0.3619,9.5718,0.0059,0.0308,-0.1392,0.0,0.0,-22.039651999457327,-3.261675999358431,0.0,4.229910161963377,0.0,0.290079530202
9.0,-0.0191,-0.193,9.8462,-0.0602,0.0425,-0.1901,-21.12274814122911,-12.690479999598665,-22.0328601190221,-3.261675999358431,0.0,4.229910161963377,-0.0017454357170787011,0.290079530202
9.1,-0.1078,-0.5185,10.0943,0.0345,0.087,0.0162,-21.12274814122911,-12.690479999598665,-22.026068238586866,-3.261675999358431,0.0,4.229910161963377,0.0,0.290079530202
9.200000000000001,0.3709,-0.4049,9.9197,0.0361,-0.0184,0.067,-21.12274814122911,-12.690479999598665,-22.019276358151636,-3.2505440000193175,0.0,4.229910161963377,-0.0017454357170787011,0.290079530202
9.3,0.0779,-0.3971,10.0161,-0.0267,0.0045,0.0568,-21.12274814122911,-12.690479999598665,-22.01248447771641,-3.2505440000193175,0.0,4.229910161963377,0.0017454357170787011,0.290079530202
9.4,0.039,-0.6655,9.8064,0.0156,0.0238,-0.0249,-21.12274814122911,-12.690479999598665,-22.01248447771641,-3.2505440000193175,0.0,4.229910161963377,0.0,0.290079530202
9.5,0.0097,0.1379,9.8569,-0.0114,0.0169,0.0798,-21.12274814122911,-12.690479999598665,-22.00569259731134,-3.239411999889228,0.0,4.229910161963377,-0.0017454357170787011,0.290079530202
9.600000000000001,0.0181,0.0363,9.8348,0.0168,0.0161,-0.0428,-21.12274814122911,-12.690479999598665,-21.998900716861026,-3.239411999889228,0.0,4.229910161963377,0.0,0.290079530202
9.700000000000001,0.1678,-0.1475,9.8775,0.0143,0.0139,0.0326,-21.12274814122911,-12.690479999598665,-21.9921088364258,-3.239411999889228,0.0,4.229910161963377,0.0,0.290079530202
9.8,0.1729,-0.3571,9.8574,0.0047,0.006,0.0192,-21.12274814122911,-12.690479999598665,-21.98531695600565,-3.2282799997591383,0.0,4.229910161963377,0.0,0.290079530202
9.9,0.0431,-0.6063,9.9354,-0.0025,0.0197,-0.0391,-21.12274814122911,-12.690479999598665,-21.98531695600565,-3.2282799997591383,0.0,4.229910161963377,0.0,0.290079530202
10.0,0.1226,-0.295,9.7533,-0.0049,0.0061,0.0074,-21.12274814122911,-12.690479999598665,-21.978525075570417,-3.2282799997591383,0.0,4.229910161963377,0.0,0.290079530202
10.100000000000001,0.175,-0.6462,9.8414,-0.0092,0.0276,0.0005,-21.12274814122911,-12.690479999598665,-21.97173319513519,-3.2171479996290486,0.0,4.229910161963377,0.0,0.290079530202
10.200000000000001,0.0867,-0.4308,9.865,-0.0025,-0.0114,-0.0066,-21.12274814122911,-12.690479999598665,-21.96494131471504,-3.206016000289935,0.0,4.229910161963377,0.0,0.290079530202
10.3,0.098,-0.2473,9.78,-0.0013,0.01,0.0044,-21.12274814122911,-12.690479999598665,-21.96494131471504,-3.1948840001598455,0.0,4.229910161963377,0.0,0.290079530202
10.4,0.0752,-0.3285,9.8492,0.007,0.0089,0.0074,-21.12274814122911,-12.690479999598665,-21.958149434279807,-3.183752000029756,0.0,4.229910161963377,0.0,0.290079530202
10.5,0.0306,-0.3198,9.8538,0.005,0.0083,-0.0029,-21.12274814122911,-12.690479999598665,-21.958149434279807,-3.1726199998996663,0.0,4.229910161963377,0.0,0.290079530202
10.600000000000001,-0.0012,-0.3144,9.9025,0.0031,0.0158,-0.01,-21.12274814122911,-12.690479999598665,-21.95135755384458,-3.1614879997695766,0.0,4.229910161963377,0.0,0.290079530202
10.700000000000001,0.0847,-0.411,9.9331,0.0005,0.0157,-0.0028,-21.12274814122911,-12.690479999598665,-21.95135755384458,-3.1392240003003735,0.0,4.229910161963377,0.0017454357170787011,0.290079530202
10.8,0.1435,-0.4388,9.8653,-0.0073,0.0068,-0.0118,-21.12274814122911,-12.690479999598665,-21.94456567340935,-3.128092000170284,0.0,4.229910161963377,-0.0017454357170787011,0.290079530202
10.9,0.0501,-0.3783,9.8442,-0.0063,-0.0072,-0.0015,-21.12274814122911,-12.690479999598665,-21.94456567340935,-3.1169600008311704,0.0,4.229910161963377,0.0,0.290079530202
11.0,0.0716,-0.2487,9.8579,-0.012,0.0115,0.001,-21.12274814122911,-12.690479999598665,-21.9377737929892,-3.094695999780015,0.0,4.229910161963377,-0.0017454357170787011,0.290079530202
11.100000000000001,0.0246,-0.3069,9.9106,-0.0103,0.0015,-0.0104,-21.12274814122911,-12.690479999598665,-21.9377737929892,-3.0835639996499253,0.0,4.229910161963377,0.0,0.290079530202
11.200000000000001,0.0856,-0.4347,9.8468,-0.0029,0.0084,0.0026,-21.12274814122911,-12.690479999598665,-21.9377737929892,-3.0613000001807222,0.0,4.229910161963377,0.0,0.290079530202
11.3,0.1244,-0.3989,9.8776,0.006,0.0149,0.0003,-21.12274814122911,-12.690479999598665,-21.93098191255397,-3.039035999129567,0.0,4.229910161963377,0.0,0.290079530202
11.4,0.0662,-0.5602,9.8858,0.0036,-0.0018,0.0056,-21.12274814122911,-12.690479999598665,-21.93098191255397,-3.0279039997904533,0.0,4.229910161963377,-0.0017454357170787011,0.290079530202
11.5,0.1538,-0.4155,9.8208,0.006,-0.004,-0.0103,-21.12274814122911,-12.690479999598665,-21.93098191255397,-3.0056400003212502,0.0,4.229910161963377,0.0,0.290079530202
11.600000000000001,0.1575,-0.2812,9.8228,0.0045,0.0099,-0.0014,-21.12274814122911,-12.690479999598665,-21.924190032133822,-2.983376000061071,0.0,4.229910161963377,0.0,0.290079530202
11.700000000000001,0.0432,-0.356,9.8872,-0.0071,-0.0025,-0.0013,-21.12274814122911,-12.690479999598665,-21.924190032133822,-2.9611119998008917,0.0,4.229910161963377,0.0,0.290079530202
11.8,0.1448,-0.3341,9.9123,-0.008,0.0021,-0.0083,-21.12274814122911,-12.690479999598665,-21.924190032133822,-2.9388480003316886,0.0,4.229910161963377,0.0017454357170787011,0.290079530202
11.9,0.1684,-0.4135,9.8665,-0.0094,0.0101,-0.0061,-21.12274814122911,-12.690479999598665,-21.924190032133822,-2.916583999280533,0.0,4.229910161963377,0.0,0.290079530202
12.0,0.1324,-0.4638,9.8607,-0.0063,-0.003,-0.0089,-21.12274814122911,-12.690479999598665,-21.91739815168351,-2.89431999981133,0.0,4.229910161963377,0.0,0.290079530202
12.100000000000001,0.0931,-0.4701,9.8029,-0.0018,0.0015,-0.0143,-21.12274814122911,-12.690479999598665,-21.91739815168351,-2.872056000342127,0.0,4.229910161963377,0.0,0.290079530202
12.200000000000001,0.1069,-0.2356,9.8473,0.0039,0.0238,0.0017,-21.12274814122911,-12.690479999598665,-21.91060627126336,-2.8497919992909715,0.0,4.229910161963377,0.0,0.290079530202
12.3,0.1007,-0.2578,9.9251,0.001,0.0086,-0.0054,-21.12274814122911,-12.690479999598665,-21.91060627126336,-2.838659999951858,0.0,4.229910161963377,-0.0017454357170787011,0.290079530202
12.4,0.1077,-0.3219,9.9682,0.0005,0.0025,-0.005,-21.12274814122911,-12.690479999598665,-21.91060627126336,-2.8163959996916788,0.0,4.229910161963377,0.0,0.290079530202
12.5,0.0552,-0.4496,9.9303,0.0071,-0.0042,-0.0018,-21.12274814122911,-12.690479999598665,-21.90381439082813,-2.7941320002224757,0.0,4.229910161963377,0.0,0.290079530202
12.600000000000001,0.0535,-0.3435,9.9144,0.0095,0.0053,0.0053,-21.12274814122911,-12.690479999598665,-21.90381439082813,-2.7718679999622964,0.0,4.229910161963377,0.0017454357170787011,0.290079530202
12.700000000000001,0.0961,-0.479,9.8901,0.001,-0.0018,0.0013,-21.12274814122911,-12.690479999598665,-21.90381439082813,-2.7607359998322067,0.0,4.229910161963377,0.0,0.290079530202
12.8,0.1029,-0.3703,9.9015,-0.0038,-0.0097,0.0001,-21.12274814122911,-12.690479999598665,-21.90381439082813,-2.7384719995720275,0.0,4.229910161963377,0.0,0.290079530202
12.9,0.0922,-0.2946,9.8687,0.0012,0.0082,0.0056,-21.12274814122911,-12.690479999598665,-21.8970225103929,-2.7162080001028244,0.0,4.229910161963377,0.0017454357170787011,0.290079530202
13.0,0.0971,-0.1744,9.9259,0.0019,-0.0035,0.0053,-21.12274814122911,-12.690479999598665,-21.8970225103929,-2.693943999842645,0.0,4.229910161963377,0.0,0.290079530202
13.100000000000001,0.12,-0.167,9.9461,-0.0095,-0.0168,-0.0045,-21.12274814122911,-12.690479999598665,-21.8970225103929,-2.671679999582466,0.0,4.229910161963377,0.0,0.290079530202
13.200000000000001,0.0868,-0.2408,9.8884,-0.0053,0.0038,0.0012,-21.12274814122911,-12.690479999598665,-21.8970225103929,-2.6494160001132627,0.0,4.229910161963377,0.0,0.290079530202
13.3,0.0601,-0.3811,9.8903,0.0086,0.0009,0.0101,-21.12274814122911,-12.690479999598665,-21.89023062995767,-2.6271519998530835,0.0,4.229910161963377,0.0,0.290079530202
13.4,0.1517,-0.4244,9.874,0.0104,-0.0018,0.0035,-21.12274814122911,-12.690479999598665,-21.89023062995767,-2.604887999592904,0.0,4.229910161963377,0.0,0.290079530202
13.5,0.1129,-0.468,9.8464,0.0151,-0.0038,-0.0079,-21.12274814122911,-12.690479999598665,-21.89023062995767,-2.582624000123701,0.0,4.229910161963377,0.0,0.290079530202
13.600000000000001,0.0098,-0.2094,9.8347,-0.0004,0.0076,-0.0027,-21.12274814122911,-12.690479999598665,-21.89023062995767,-2.560359999863522,0.0,4.229910161963377,0.0,0.290079530202
13.700000000000001,0.1392,-0.0473,9.9423,-0.0117,-0.0055,-0.0034,-21.12274814122911,-12.690479999598665,-21.89023062995767,-2.5380959996033425,0.0,4.229910161963377,0.0,0.290079530202
13.8,0.1233,-0.3093,9.8615,-0.012,0.0027,-0.0067,-21.12274814122911,-12.690479999598665,-21.88343874953752,-2.5158319993431633,0.0,4.229910161963377,0.0,0.290079530202
13.9,0.0795,-0.2274,9.905,-0.001,0.0029,0.0011,-21.12274814122911,-12.690479999598665,-21.88343874953752,-2.49356799987396,0.0,4.229910161963377,0.0,0.290079530202
14.0,0.0132,-0.396,9.8618,-0.0102,-0.0123,0.0017,-21.12274814122911,-12.690479999598665,-21.88343874953752,-2.471303999613781,0.0,4.229910161963377,0.0,0.290079530202
14.100000000000001,-0.0102,-0.3253,9.913,0.0048,0.0069,0.0077,-21.12274814122911,-12.690479999598665,-21.87664686910229,-2.4490399993536016,0.0,4.229910161963377,0.0,0.290079530202
14.200000000000001,0.1054,-0.0558,9.8511,0.0071,0.0105,0.0048,-21.12274814122911,-12.690479999598665,-21.87664686910229,-2.4267759998843985,0.0,4.229910161963377,0.0,0.290079530202
14.3,0.021,-0.146,9.8851,0.0085,-0.0097,0.0084,-21.12274814122911,-12.690479999598665,-21.87664686910229,-2.4045119996242192,0.0,4.229910161963377,0.0,0.290079530202
