time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,true_speed,true_heading,true_x,true_y,true_accel_x_vehicle,true_accel_x_world,true_accel_y_world,true_accel_z_world
6.800000000000001,6.705095152325663,0.09716582510881236,7.572451442838677,-0.010246420918378692,-0.017341141707356223,0.017776768218985092,13.600000000000001,0.0,46.92,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0
6.9,6.736897909365809,-0.09227298048348304,7.698382007453726,0.0021567463429285868,0.009792971840638265,0.005675184814101089,13.8,0.0,48.300000000000004,0.0,1.999999999999993,1.999999999999993,0.0,0.0
7.0,6.996162996301177,0.2833011263664807,7.428364588853483,0.010715709509543554,0.004453759495851475,0.01868631557532349,14.0,0.0,49.7,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0
7.1000000000000005,6.542312288481863,0.1229077189997659,7.624472884152781,-0.016587394864231143,-0.013832585126657752,-0.015392321777601005,14.200000000000001,0.0,51.120000000000005,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0
7.2,6.646639782402195,0.12763133836939433,7.691062768939748,0.0017409478041977519,0.014286155455712919,-0.008801014582148915,14.4,0.0,52.56,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0
7.300000000000001,6.431543441665605,0.011667845165507184,7.523319028466239,0.0006730525190590689,-0.022674421000398765,0.004108799604872116,14.600000000000001,0.0,54.02,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0
7.4,6.491380382493142,0.12045088232450576,7.520698948039875,-0.008398797863273553,-0.007138669173366936,-0.005592135218889517,14.8,0.0,55.5,0.0,1.999999999999993,1.999999999999993,0.0,0.0
7.5,6.6776489429779025,0.16327134807518573,7.317850304175012,0.006040465155178444,-0.007302576183724408,-0.0029287283226234412,15.0,0.0,57.0,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0
7.6000000000000005,6.670996253575695,-0.13528634836290612,7.382661815323266,-0.010978778925888485,0.017647251329163893,0.005352635519717286,15.200000000000001,0.0,58.52,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0
7.7,6.582091981369991,0.0520969866101333,7.448860003671719,-0.00120969599533223,0.004141667000434252,0.01257507710047305,15.4,0.0,60.06,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0
7.800000000000001,6.607475635427299,-0.066372736096702,7.424451456552597,-0.022019211647355846,-0.017151910621985525,0.018668742674445248,15.600000000000001,0.0,61.620000000000005,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0
7.9,6.933795964594063,-0.017355405933456743,7.552192755583713,0.004112501545435361,0.028788808084552378,0.016195749114345768,15.8,0.0,63.2,0.0,1.999999999999993,1.999999999999993,0.0,0.0
8.0,6.667863168846756,-0.12333106609006385,7.2247422630867115,0.003034636358672231,-0.009563507452843033,-0.009222537095976743,16.0,0.0,64.8,0.0,1.999999999999993,1.999999999999993,0.0,0.0
8.1,6.590064874932508,-0.14223220054215924,7.718780456386224,0.009816397569494505,-0.0020797264131661736,0.01979944138890026,16.2,0.0,66.42,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0
8.200000000000001,6.69865605371603,-0.10919263019923954,7.694177822715788,0.006389100436846587,-0.012372461543264565,0.003096613219163918,16.400000000000002,0.0,68.06,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0
8.3,6.555708069561157,-0.1874199596446504,7.604635843255094,0.020094166404701307,-0.015985675738191412,0.010629692366905709,16.6,0.0,69.72,0.0,1.999999999999993,1.999999999999993,0.0,0.0
8.4,6.589454422200596,-0.053068807564704404,7.376850122489517,-0.007639907696798161,-0.00151478372055173,-0.0033095011641103783,16.8,0.0,71.4,0.0,1.999999999999993,1.999999999999993,0.0,0.0
8.5,6.727619331435847,0.012464283582629458,7.429867004095386,-0.00807563662041598,-0.0077677133056833275,0.012553912258257562,17.0,0.0,73.10000000000001,0.0,1.999999999999993,1.999999999999993,0.0,0.0
8.6,6.762188385712544,-0.12663328671978266,7.480609056939723,0.008513871233717892,-0.018694052811213717,0.01043360192379935,17.2,0.0,74.82000000000001,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0
8.700000000000001,6.587657243727009,0.1055898002889739,7.351220337643961,-0.01704882100664519,-0.018275424378831624,0.00548084946661382,17.400000000000002,0.0,76.56,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0
8.8,6.7260091828270925,-0.11564749376566129,7.561498079941954,-0.015615200622689597,-0.0026607979864731656,-0.007110161997624567,17.6,0.0,78.32000000000001,0.0,1.999999999999993,1.999999999999993,0.0,0.0
8.9,6.589275391398547,0.027109800697462102,7.336647206332755,-0.0028455554422982536,0.008062928092144405,-0.0007689186952314873,17.8,0.0,80.10000000000001,0.0,1.999999999999993,1.999999999999993,0.0,0.0
9.0,6.812404624378642,-0.14945602819864273,7.54517983781264,0.015415686206579005,-0.026716445001272897,-0.0029689525547047678,18.0,0.0,81.9,0.0,1.999999999999993,1.999999999999993,0.0,0.0
9.1,6.773611626645968,-0.0104568079064489,7.521381092131035,-0.005039851867158206,-0.0011341021252710007,0.003443227646079205,18.2,0.0,83.72,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0
9.200000000000001,6.862218116817858,0.05816312649518196,7.516349610436619,-0.0031187696612246735,-0.006876062240724935,0.0006744181218037906,18.400000000000002,0.0,85.56,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0
9.3,6.746218628925615,-0.04314767212303944,7.50917543965981,0.02175400798645439,0.006711247034316924,0.0017397646783215885,18.6,0.0,87.42,0.0,1.999999999999993,1.999999999999993,0.0,0.0
9.4,6.867232895893462,-0.041211305953232705,7.1599905308486695,-0.00908086310917404,-0.02070791921025856,0.0014848651595869133,18.8,0.0,89.3,0.0,1.999999999999993,1.999999999999993,0.0,0.0
9.5,6.689813564447319,0.2714655968412924,7.514748317189963,-0.0011910052880886425,0.0062940558118348925,-0.01711135309007885,19.0,0.0,91.2,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0
9.600000000000001,6.722392991285171,0.13562977908304502,7.243921274258363,0.01243754043206929,0.0013849640749441414,0.0008471208609919876,19.200000000000003,0.0,93.12,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0
9.700000000000001,6.781968087484813,0.3606039286706594,7.492989149384122,0.003482205863003361,-0.006593608995402441,-0.0034984436946479186,19.400000000000002,0.0,95.06,0.0,1.999999999999993,1.999999999999993,0.0,0.0
9.8,6.811601180050507,-0.10841257388633006,7.476444146708257,-0.0037765744676511665,0.0027897982574639187,0.008336621052869482,19.6,0.0,97.02,0.0,1.999999999999993,1.999999999999993,0.0,0.0
9.9,6.842681799207556,-0.056502459828212045,7.425227970831342,-0.008787637157823075,-0.006442932600761116,0.008773004930448521,19.8,0.0,99.0,0.0,1.999999999999993,1.999999999999993,0.0,0.0
10.0,6.800599100065689,-0.11832479862664382,7.596150099141188,0.01455637858804951,0.002134349032237009,0.02376795812558066,20.0,0.0,101.0,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0
10.100000000000001,6.570982427703351,-0.16669820549671255,7.1989011737896975,0.01596044311489183,0.004543656563540577,0.004444153290895449,20.200000000000003,0.0,103.02,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0
10.200000000000001,6.729046101516843,-0.14882335709475647,7.832572008067872,0.0022922118197522753,-0.0009060520539510711,0.012257666238986921,20.400000000000002,0.0,105.06,0.0,1.999999999999993,1.999999999999993,0.0,0.0
10.3,6.7592021923293775,0.0535826036418697,7.347138042808551,0.0057146835713599575,0.01682024496475034,0.018454200461549778,20.6,0.0,107.12,0.0,1.999999999999993,1.999999999999993,0.0,0.0
10.4,6.92602880156478,-0.05668235146467776,7.317268488086561,-0.0002578692009964814,-0.001442750877113054,0.015941915184709485,20.8,0.0,109.2,0.0,1.999999999999993,1.999999999999993,0.0,0.0
10.5,6.433181113111663,0.24943254791909203,7.442008026338491,-0.0032688106994742004,-0.012121043752601675,-0.011548566718657692,21.0,0.0,111.3,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0
10.600000000000001,6.810526395163174,0.030997695078260584,7.272215076164181,-0.011950787720636163,-0.005357846992901282,0.02169021525289393,21.200000000000003,0.0,113.42,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0
10.700000000000001,6.64811210486433,-0.20547144296771594,7.428847751512456,-0.001727235697476705,-0.028968866429415714,0.004457051334821878,21.400000000000002,0.0,115.56,0.0,1.999999999999993,1.999999999999993,0.0,0.0
10.8,6.652410628037569,0.12443095472201275,7.74305262536715,0.012265650295477572,-0.004688886905548306,-0.006065259087416703,21.6,0.0,117.72,0.0,1.999999999999993,1.999999999999993,0.0,0.0
10.9,7.07305477805635,0.02888276510217324,7.467798604912289,0.0007587491288999673,-1.9152392321450645e-05,0.003556395880760575,21.8,0.0,119.9,0.0,1.999999999999993,1.999999999999993,0.0,0.0
11.0,6.601001506536851,-0.06202884118605881,7.460796220592939,-0.00443424771133765,-0.009128457826771644,0.006064302276918968,22.0,0.0,122.10000000000001,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0
11.100000000000001,6.648804224955758,0.24559894828740328,7.068063739866387,0.011915068519224619,0.01046085192497629,-0.015733902324081495,22.200000000000003,0.0,124.32000000000001,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0
11.200000000000001,6.635647668456818,-0.03571612989936872,7.2545824569176744,-0.006778166875908753,-0.013105758454658289,0.022522704434236228,22.400000000000002,0.0,126.56,0.0,1.999999999999993,1.999999999999993,0.0,0.0
11.3,6.827402566540989,0.2107332642491238,7.573960020731833,-0.010290517712172292,-0.007245202662797737,0.009893745612279181,22.6,0.0,128.82,0.0,1.999999999999993,1.999999999999993,0.0,0.0
11.4,6.503731636235079,0.1269497645258582,7.429660401401628,-0.002748208075495975,0.005109599682034915,0.009442633114860398,22.8,0.0,131.1,0.0,1.999999999999993,1.999999999999993,0.0,0.0
11.5,6.632905882696025,0.19389947050463718,7.3035497119853545,0.007159356069442638,0.003931012579683838,0.001904535606860097,23.0,0.0,133.4,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0
11.600000000000001,6.735970760905205,-0.16766703645779546,7.604313264006374,-0.0008490213644298903,-0.007227230205190395,0.015490092258368893,23.200000000000003,0.0,135.72,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0
11.700000000000001,6.581399253987457,-0.19126919445453394,7.232214835096762,0.0070600995134563966,-0.014804293524962832,0.022547941819843646,23.400000000000002,0.0,138.06,0.0,1.999999999999993,1.999999999999993,0.0,0.0
11.8,6.374761396386313,0.2744684552435057,7.49736183120574,3.286888129607607e-05,-0.0074491908680894975,0.008991361143520709,23.6,0.0,140.42000000000002,0.0,1.999999999999993,1.999999999999993,0.0,0.0
11.9,6.681405602205143,0.1854952823024782,7.482843358424653,0.0025030176146187758,-0.005636122122138558,0.004430543762789325,23.8,0.0,142.8,0.0,1.999999999999993,1.999999999999993,0.0,0.0
12.0,6.733221072902696,-0.23652525889849382,7.263481397809482,0.008432640940227151,-0.0002913456187205814,0.003160166636473209,24.0,0.0,145.20000000000002,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0
12.100000000000001,6.689815897528695,0.07213725580425065,7.384745259078935,-0.006783047254023127,-4.154744902318437e-05,-0.00478372777615032,24.200000000000003,0.0,147.62,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0
12.200000000000001,6.748288720926041,-0.23538754063567605,7.620082556724195,0.0057259748241304306,0.0005602973431387565,0.01482690983945514,24.400000000000002,0.0,150.06,0.0,1.999999999999993,1.999999999999993,0.0,0.0
12.3,6.936871974238257,0.17215550975271954,7.189578076425601,-0.011795769667357014,-0.008248185776956789,0.005260910502108338,24.6,0.0,152.52,0.0,1.999999999999993,1.999999999999993,0.0,0.0
12.4,6.764699660639239,-0.08886157197301983,7.493724225796909,-0.006553829323533226,-0.008115178029919482,-0.009066610968482224,24.8,0.0,155.0,0.0,1.999999999999993,1.999999999999993,0.0,0.0
12.5,6.548565820652251,-0.18275269084245005,7.319328223178739,0.011536417966078395,-0.01149398888831943,0.031323820648373905,25.0,0.0,157.5,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0
12.600000000000001,6.76104849270102,0.04772541855423108,7.336955544098157,0.008003098794089914,-0.00775637826237774,0.006220098146453614,25.200000000000003,0.0,160.02,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0
12.700000000000001,7.07106348830919,0.00559101504130252,7.638100210068199,-0.006031764251258874,-0.002349884904969617,0.0227080063563551,25.400000000000002,0.0,162.56,0.0,1.999999999999993,1.999999999999993,0.0,0.0
12.8,6.593005748900706,0.2918672836995393,7.571872001443669,-0.004624667758942677,0.00432407739055521,0.014725544496267298,25.6,0.0,165.12,0.0,1.999999999999993,1.999999999999993,0.0,0.0
12.9,6.7803223019014505,-0.21553370798356847,7.356638634751618,-0.0014751863555150474,-0.002744334291000463,0.01120672097550678,25.8,0.0,167.70000000000002,0.0,1.999999999999993,1.999999999999993,0.0,0.0
13.0,6.713705957708875,-0.1803016538065152,7.522738888776233,0.0071058574528382315,0.0035979044793103985,0.01580780725554622,26.0,0.0,170.3,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0
