time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,true_speed,true_heading,true_x,true_y,true_accel_x_vehicle,true_accel_x_world,true_accel_y_world,true_accel_z_world,gnss_x,gnss_y
2.6,6.9669169842405925,0.0910749381367681,7.287013686544946,0.0075655360863382,-0.0117468167022732,0.0128708460374245,5.2,0.0,7.020000000000001,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
2.7,6.860840144419989,-0.1031023477527565,7.610215630511991,0.0051278092693649,0.0062206015999449,0.0239679298265394,5.4,0.0,7.560000000000001,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
2.8000000000000003,6.650242590168448,-0.0930604246536234,7.332282046681515,-0.0071581028496543,-0.002771017094141,0.0084115197481664,5.6000000000000005,0.0,8.120000000000001,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
2.9000000000000004,6.728554427468378,0.1440774873554035,7.467659494907031,0.0155353407715731,-0.0046465683323795,0.0322016916658961,5.800000000000001,0.0,8.700000000000001,0.0,1.9999999999999971,1.9999999999999971,0.0,0.0,,
3.0,6.780900909733626,-0.1085736334624423,7.305075336416178,0.0058247241524318,-0.0042346278532585,0.0121400049409209,6.0,0.0,9.3,0.0,1.9999999999999971,1.9999999999999971,0.0,0.0,15.616851262029567,3.069738916611635
3.1,6.758036451254911,0.009075663101469,7.338690153415083,-0.0141484722468586,-0.0064651495206702,0.0135639879432347,6.2,0.0,9.920000000000002,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
3.2,6.719164869188409,-0.1668608168067982,7.491686350003021,0.0048531737972883,-0.0108385743620113,0.0065372510594552,6.4,0.0,10.560000000000002,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
3.3000000000000003,6.695782115335779,-0.1514455446745934,7.519377315177586,0.0066078452636823,0.0088305124317527,0.015538020520349,6.6000000000000005,0.0,11.220000000000002,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
3.4000000000000004,6.480400402375311,-0.1206737559872684,7.542964501206644,0.006137859509122,0.0031504768630604,0.0435273149065472,6.800000000000001,0.0,11.900000000000002,0.0,1.9999999999999971,1.9999999999999971,0.0,0.0,,
3.5,6.77268438417285,0.1903348460270898,7.608809475649325,0.0075139125130579,-0.0051526924464034,0.0125896922049326,7.0,0.0,12.6,0.0,1.9999999999999971,1.9999999999999971,0.0,0.0,,
3.6,6.571127025388243,-0.0155227910110013,7.392904678950978,0.0018187413938632,0.021146585666735,-0.0136726519259174,7.2,0.0,13.320000000000002,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
3.7,6.789989836125056,-0.2219073806784477,7.394919431256929,0.0118895059696736,-0.0013571998090453,-0.005777447779293,7.4,0.0,14.060000000000002,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
3.8,6.579755251179884,0.1219396623402013,7.356154216367773,0.0031645858958197,-0.0015442816009618,-0.0015160034760581,7.6,0.0,14.820000000000002,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
3.9,7.008642420967674,0.1150878533477016,7.161937823126704,0.0028645431476942,-0.0086178646476838,0.0135243333479622,7.800000000000001,0.0,15.6,0.0,1.9999999999999971,1.9999999999999971,0.0,0.0,,
4.0,6.568172696803973,0.0027895337799651,7.541457302972412,0.0096575519417012,-0.0140029640705577,0.0016549876415905,8.0,0.0,16.400000000000002,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,14.522102456260194,2.1702401743438586
4.1000000000000005,6.615809010894735,-0.0779993848860567,7.730527347167508,0.0050498171096095,-0.0146088395433504,0.0141786194705477,8.200000000000001,0.0,17.220000000000002,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
4.2,7.0053742371207655,0.174869789082672,7.237803716232245,-0.0038423407286625,0.0106691114918662,-0.0020766946561878,8.4,0.0,18.06,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
4.3,6.753623721790813,0.1361951080144005,7.326669640388631,0.0004047464393819,-0.0344126734006907,-0.0052438764133428,8.6,0.0,18.92,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
4.4,6.6491655848599045,-0.1671674772947274,7.710570906715088,-0.0133014137796063,-0.0064004448669698,0.0063074057728609,8.8,0.0,19.8,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
4.5,6.903241800928796,-0.1953793226769159,7.640183773948587,0.0011023306101958,-0.0118150865104795,0.0096210347426327,9.0,0.0,20.7,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
4.6000000000000005,6.716909761904899,-0.0700325315738192,7.476179523873846,-0.0028531359686176,-0.0008648265474875,0.0116213067452104,9.2,0.0,21.62,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
4.7,6.924953329990681,-0.1656723248240273,7.785664217323783,-0.018520877995225,-0.0035178509503558,0.0108831720648457,9.4,0.0,22.56,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
4.800000000000001,6.729199587729133,-0.073404927973089,7.434490873571752,-0.0039300093465883,-0.0078936475694421,0.0134960209702102,9.6,0.0,23.520000000000003,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
4.9,6.740603130463628,-0.0839364392890981,7.600649192440335,0.004072995208766,0.0061286211883896,0.0112962884192361,9.8,0.0,24.500000000000004,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
5.0,6.562701555930568,-0.0640271560295454,7.577803251893832,0.0071037026543346,-0.0022090159396414,0.0061732738330878,10.0,0.0,25.500000000000004,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,23.646329228750155,-1.8629190142810275
5.1000000000000005,6.878700541937143,-0.0687357083253744,7.547773818300849,-0.0010219265243389,-0.0041768120322722,0.0159877685198719,10.2,0.0,26.520000000000003,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
5.2,6.810863259917083,0.1420264454000957,7.661531032198493,0.0012100384163275,0.0048195297129496,0.0018973324340654,10.4,0.0,27.56,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
5.300000000000001,6.735675760442145,0.0004785418448473,7.480258605874251,0.0069515702543691,-0.0101822068323347,0.0259238727568546,10.6,0.0,28.62,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
5.4,6.536148200343916,-0.1621282919181598,7.639425842150358,0.0089166269396293,0.0042411981705215,0.0112834550926428,10.8,0.0,29.700000000000003,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
5.5,6.685213791641841,-0.1145881557228747,7.477079894854402,-0.0057716171151211,0.0077511973341775,0.0035294261849786,11.0,0.0,30.800000000000004,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
5.6000000000000005,6.563226228050002,-0.028207876247949,7.527648929266687,-0.0046372455280397,-0.0102222039556643,0.0074368721149191,11.2,0.0,31.920000000000005,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
5.7,6.723795793235187,-0.0560414763056694,7.395053465282594,0.0033204993735763,-0.0164808434149732,-0.0090746377437655,11.4,0.0,33.06,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
5.800000000000001,6.579284174381013,-0.012017072756777,7.512345345965044,0.0157535621694955,0.0065765962320201,0.0034006147003657,11.6,0.0,34.22,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
5.9,6.684198376383467,-0.1303794046956713,7.46293224072649,-0.0018865863892013,0.0012271856033808,-0.0032723094355232,11.8,0.0,35.4,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
6.0,6.764952784705055,0.2499108369503866,7.449395188856815,0.0050171172209894,0.0049014399171111,0.0009877952811416,12.0,0.0,36.6,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,37.56784908626414,-7.653120978631192
6.1000000000000005,6.720664679840441,0.0218888601172692,7.480360625907668,-0.0067300978385546,-0.0017548982574105,0.0099799829124544,12.2,0.0,37.82,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
6.2,6.904722348738135,0.163890623912781,7.788686579752077,-0.0066734756288804,0.0067232063672067,0.0068334200573835,12.4,0.0,39.06,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
6.300000000000001,7.015521247551529,-0.1012447428032727,7.339750934798227,-0.0049939264544402,-0.023238957243098,-0.0002575502168076,12.6,0.0,40.32,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
6.4,6.573180908335816,0.0425590679714311,7.516972607491922,0.0197617083921588,0.0075042383818605,-0.000769036556624,12.8,0.0,41.6,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
6.5,6.552288606866625,0.0937878757259758,7.267674230072247,0.0193145876585435,0.0097944012072128,0.0003082434789529,13.0,0.0,42.9,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
6.6000000000000005,6.430080628205247,0.2230808561248119,7.44852823433745,0.0133781631197346,-0.0179442765879436,-0.0009937502295377,13.2,0.0,44.22,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
6.7,6.687837362526606,0.0270470890647113,7.398199390403457,0.0072284993234749,-0.0126762042938259,0.003576205149787,13.4,0.0,45.56,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
6.800000000000001,6.705095152325663,0.0971658251088123,7.572451442838677,-0.0102464209183786,-0.0173411417073562,0.017776768218985,13.6,0.0,46.92,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
6.9,6.736897909365809,-0.092272980483483,7.698382007453726,0.0021567463429285,0.0097929718406382,0.005675184814101,13.8,0.0,48.3,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
7.0,6.996162996301177,0.2833011263664807,7.428364588853483,0.0107157095095435,0.0044537594958514,0.0186863155753234,14.0,0.0,49.7,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,42.80032866994787,-2.2491501169638908
7.1000000000000005,6.542312288481863,0.1229077189997659,7.624472884152781,-0.0165873948642311,-0.0138325851266577,-0.015392321777601,14.2,0.0,51.120000000000005,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
7.2,6.646639782402195,0.1276313383693943,7.691062768939748,0.0017409478041977,0.0142861554557129,-0.0088010145821489,14.4,0.0,52.56,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
7.300000000000001,6.431543441665605,0.0116678451655071,7.523319028466239,0.000673052519059,-0.0226744210003987,0.0041087996048721,14.6,0.0,54.02,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
7.4,6.491380382493142,0.1204508823245057,7.520698948039875,-0.0083987978632735,-0.0071386691733669,-0.0055921352188895,14.8,0.0,55.5,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
7.5,6.677648942977903,0.1632713480751857,7.317850304175012,0.0060404651551784,-0.0073025761837244,-0.0029287283226234,15.0,0.0,57.0,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
7.6,6.670996253575695,-0.1352863483629061,7.382661815323266,-0.0109787789258884,0.0176472513291638,0.0053526355197172,15.2,0.0,58.52,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
7.7,6.582091981369991,0.0520969866101333,7.448860003671719,-0.0012096959953322,0.0041416670004342,0.012575077100473,15.4,0.0,60.06,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
7.800000000000001,6.607475635427299,-0.066372736096702,7.424451456552597,-0.0220192116473558,-0.0171519106219855,0.0186687426744452,15.6,0.0,61.620000000000005,0.0,2.0000000000000018,2.0000000000000018,0.0,0.0,,
7.9,6.933795964594063,-0.0173554059334567,7.552192755583713,0.0041125015454353,0.0287888080845523,0.0161957491143457,15.8,0.0,63.2,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
8.0,6.667863168846756,-0.1233310660900638,7.224742263086711,0.0030346363586722,-0.009563507452843,-0.0092225370959767,16.0,0.0,64.8,0.0,1.999999999999993,1.999999999999993,0.0,0.0,60.7486755186623,1.2569893303810955
8.1,6.590064874932508,-0.1422322005421592,7.718780456386224,0.0098163975694945,-0.0020797264131661,0.0197994413889002,16.2,0.0,66.42,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0,,
8.200000000000001,6.69865605371603,-0.1091926301992395,7.694177822715788,0.0063891004368465,-0.0123724615432645,0.0030966132191639,16.400000000000002,0.0,68.06,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0,,
8.3,6.555708069561157,-0.1874199596446504,7.604635843255094,0.0200941664047013,-0.0159856757381914,0.0106296923669057,16.6,0.0,69.72,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
8.4,6.589454422200596,-0.0530688075647044,7.376850122489517,-0.0076399076967981,-0.0015147837205517,-0.0033095011641103,16.8,0.0,71.4,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
8.5,6.727619331435847,0.0124642835826294,7.429867004095386,-0.0080756366204159,-0.0077677133056833,0.0125539122582575,17.0,0.0,73.10000000000001,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
8.6,6.762188385712544,-0.1266332867197826,7.480609056939723,0.0085138712337178,-0.0186940528112137,0.0104336019237993,17.2,0.0,74.82000000000001,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0,,
8.700000000000001,6.587657243727009,0.1055898002889739,7.351220337643961,-0.0170488210066451,-0.0182754243788316,0.0054808494666138,17.400000000000002,0.0,76.56,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0,,
8.8,6.7260091828270925,-0.1156474937656612,7.561498079941954,-0.0156152006226895,-0.0026607979864731,-0.0071101619976245,17.6,0.0,78.32000000000001,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
8.9,6.589275391398547,0.0271098006974621,7.336647206332755,-0.0028455554422982,0.0080629280921444,-0.0007689186952314,17.8,0.0,80.10000000000001,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
9.0,6.812404624378642,-0.1494560281986427,7.54517983781264,0.015415686206579,-0.0267164450012728,-0.0029689525547047,18.0,0.0,81.9,0.0,1.999999999999993,1.999999999999993,0.0,0.0,78.26790369791516,-5.649214805341166
9.1,6.773611626645968,-0.0104568079064489,7.521381092131035,-0.0050398518671582,-0.001134102125271,0.0034432276460792,18.2,0.0,83.72,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0,,
9.2,6.862218116817858,0.0581631264951819,7.516349610436619,-0.0031187696612246,-0.0068760622407249,0.0006744181218037,18.4,0.0,85.56,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0,,
9.3,6.746218628925615,-0.0431476721230394,7.50917543965981,0.0217540079864543,0.0067112470343169,0.0017397646783215,18.6,0.0,87.42,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
9.4,6.867232895893462,-0.0412113059532327,7.1599905308486695,-0.009080863109174,-0.0207079192102585,0.0014848651595869,18.8,0.0,89.3,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
9.5,6.689813564447319,0.2714655968412924,7.514748317189963,-0.0011910052880886,0.0062940558118348,-0.0171113530900788,19.0,0.0,91.2,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0,,
9.6,6.722392991285171,0.135629779083045,7.243921274258363,0.0124375404320692,0.0013849640749441,0.0008471208609919,19.200000000000003,0.0,93.12,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0,,
9.7,6.781968087484813,0.3606039286706594,7.492989149384122,0.0034822058630033,-0.0065936089954024,-0.0034984436946479,19.4,0.0,95.06,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
9.8,6.811601180050507,-0.10841257388633,7.476444146708257,-0.0037765744676511,0.0027897982574639,0.0083366210528694,19.6,0.0,97.02,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
9.9,6.842681799207556,-0.056502459828212,7.425227970831342,-0.008787637157823,-0.0064429326007611,0.0087730049304485,19.8,0.0,99.0,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
10.0,6.800599100065689,-0.1183247986266438,7.596150099141188,0.0145563785880495,0.002134349032237,0.0237679581255806,20.0,0.0,101.0,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0,106.86259507568622,-0.9031052019461426
10.1,6.570982427703351,-0.1666982054967125,7.1989011737896975,0.0159604431148918,0.0045436565635405,0.0044441532908954,20.200000000000003,0.0,103.02,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0,,
10.2,6.729046101516843,-0.1488233570947564,7.832572008067872,0.0022922118197522,-0.000906052053951,0.0122576662389869,20.4,0.0,105.06,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
10.3,6.7592021923293775,0.0535826036418697,7.347138042808551,0.0057146835713599,0.0168202449647503,0.0184542004615497,20.6,0.0,107.12,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
10.4,6.92602880156478,-0.0566823514646777,7.317268488086561,-0.0002578692009964,-0.001442750877113,0.0159419151847094,20.8,0.0,109.2,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
10.5,6.433181113111663,0.249432547919092,7.442008026338491,-0.0032688106994742,-0.0121210437526016,-0.0115485667186576,21.0,0.0,111.3,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0,,
10.6,6.810526395163174,0.0309976950782605,7.272215076164181,-0.0119507877206361,-0.0053578469929012,0.0216902152528939,21.200000000000003,0.0,113.42,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0,,
10.7,6.64811210486433,-0.2054714429677159,7.428847751512456,-0.0017272356974767,-0.0289688664294157,0.0044570513348218,21.4,0.0,115.56,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
10.8,6.652410628037569,0.1244309547220127,7.74305262536715,0.0122656502954775,-0.0046888869055483,-0.0060652590874167,21.6,0.0,117.72,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
10.9,7.07305477805635,0.0288827651021732,7.467798604912289,0.0007587491288999,-1.9152392321450645e-05,0.0035563958807605,21.8,0.0,119.9,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
11.0,6.601001506536851,-0.0620288411860588,7.460796220592939,-0.0044342477113376,-0.0091284578267716,0.0060643022769189,22.0,0.0,122.1,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0,122.37011281875169,-5.698992744853827
11.1,6.648804224955758,0.2455989482874032,7.068063739866387,0.0119150685192246,0.0104608519249762,-0.0157339023240814,22.200000000000003,0.0,124.32,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0,,
11.2,6.635647668456818,-0.0357161298993687,7.254582456917674,-0.0067781668759087,-0.0131057584546582,0.0225227044342362,22.4,0.0,126.56,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
11.3,6.827402566540989,0.2107332642491238,7.573960020731833,-0.0102905177121722,-0.0072452026627977,0.0098937456122791,22.6,0.0,128.82,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
11.4,6.503731636235079,0.1269497645258582,7.429660401401628,-0.0027482080754959,0.0051095996820349,0.0094426331148603,22.8,0.0,131.1,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
11.5,6.632905882696025,0.1938994705046371,7.303549711985354,0.0071593560694426,0.0039310125796838,0.00190453560686,23.0,0.0,133.4,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0,,
11.6,6.735970760905205,-0.1676670364577954,7.604313264006374,-0.0008490213644298,-0.0072272302051903,0.0154900922583688,23.200000000000003,0.0,135.72,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0,,
11.7,6.581399253987457,-0.1912691944545339,7.232214835096762,0.0070600995134563,-0.0148042935249628,0.0225479418198436,23.4,0.0,138.06,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
11.8,6.374761396386313,0.2744684552435057,7.49736183120574,3.286888129607607e-05,-0.0074491908680894,0.0089913611435207,23.6,0.0,140.42000000000002,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
11.9,6.681405602205143,0.1854952823024782,7.482843358424653,0.0025030176146187,-0.0056361221221385,0.0044305437627893,23.8,0.0,142.8,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
12.0,6.733221072902696,-0.2365252588984938,7.263481397809482,0.0084326409402271,-0.0002913456187205,0.0031601666364732,24.0,0.0,145.20000000000002,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0,143.02246910189928,0.44369035883946434
12.1,6.689815897528695,0.0721372558042506,7.384745259078935,-0.0067830472540231,-4.154744902318437e-05,-0.0047837277761503,24.200000000000003,0.0,147.62,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0,,
12.2,6.748288720926041,-0.235387540635676,7.620082556724195,0.0057259748241304,0.0005602973431387,0.0148269098394551,24.4,0.0,150.06,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
12.3,6.936871974238257,0.1721555097527195,7.189578076425601,-0.011795769667357,-0.0082481857769567,0.0052609105021083,24.6,0.0,152.52,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
12.4,6.764699660639239,-0.0888615719730198,7.493724225796909,-0.0065538293235332,-0.0081151780299194,-0.0090666109684822,24.8,0.0,155.0,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
12.5,6.548565820652251,-0.18275269084245,7.319328223178739,0.0115364179660783,-0.0114939888883194,0.0313238206483739,25.0,0.0,157.5,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0,,
12.6,6.76104849270102,0.047725418554231,7.336955544098157,0.0080030987940899,-0.0077563782623777,0.0062200981464536,25.200000000000003,0.0,160.02,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0,,
12.7,7.07106348830919,0.0055910150413025,7.638100210068199,-0.0060317642512588,-0.0023498849049696,0.0227080063563551,25.4,0.0,162.56,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
12.8,6.593005748900706,0.2918672836995393,7.571872001443669,-0.0046246677589426,0.0043240773905552,0.0147255444962672,25.6,0.0,165.12,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
12.9,6.7803223019014505,-0.2155337079835684,7.356638634751618,-0.001475186355515,-0.0027443342910004,0.0112067209755067,25.8,0.0,167.70000000000002,0.0,1.999999999999993,1.999999999999993,0.0,0.0,,
13.0,6.713705957708875,-0.1803016538065152,7.522738888776233,0.0071058574528382,0.0035979044793103,0.0158078072555462,26.0,0.0,170.3,0.0,2.0000000000000107,2.0000000000000107,0.0,0.0,165.6960256903108,1.5027920733826878
