time,est_x,est_y,heading_rad,true_x,true_y,error_m,uncertainty_m
7.5,57.9130634656326,-7.7370492388157714,-0.024664183152412054,57.74999999999995,0.0,7.738767383613739,4.949596979579819
7.6,59.47581106312531,-7.987259985635434,-0.025062405966326515,59.27999999999994,0.0,7.98965982070421,5.137830106353092
7.7,61.05858476327049,-8.237424818643017,-0.025426610645801342,60.82999999999994,0.0,8.24059576952998,5.332699795475724
7.800000000000001,62.66253938072483,-8.487614792825447,-0.02582647738762344,62.399999999999935,0.0,8.491674263525466,5.534070442473013
7.9,64.28771201963963,-8.738369431581761,-0.026195200386548316,63.98999999999993,0.0,8.743439413036524,5.741783538628381
8.0,65.339076958142,2.554708040219058,0.11692287078219336,65.59999999999994,0.0,2.567998053841221,4.100271905101316
8.1,66.98496325946425,2.7407039318614874,0.1176924179695201,67.22999999999995,0.0,2.7516360672031785,4.254722225281395
8.200000000000001,68.65116521586393,2.9276942411491875,0.11856797937163803,68.87999999999995,0.0,2.9366237294023043,4.4170658610031
8.3,70.33768476461174,3.115650066878508,0.11935643932463805,70.54999999999995,0.0,3.1228757737729507,4.587088345879571
8.4,72.04483343198046,3.305899359408554,0.12021172189594198,72.23999999999995,0.0,3.3116552604113845,4.7645895462827115
8.5,73.7722871432393,3.5003292144338185,0.12104973041705855,73.94999999999996,0.0,3.5048375809553445,4.949354365566259
8.6,75.51958837634281,3.698707466215178,0.1219024598154619,75.67999999999996,0.0,3.7021843295060592,5.141168106505064
8.700000000000001,77.28722094932128,3.897703905131488,0.12266236324920482,77.42999999999996,0.0,3.9003181395098987,5.339859851945265
8.8,79.07532074458324,4.095823625747731,0.12351774017140559,79.19999999999996,0.0,4.09772084090224,5.545258042145291
8.9,80.88364067829237,4.2951692974290925,0.12431281693198862,80.98999999999997,0.0,4.296485959349992,5.757187190089571
9.0,82.73591263025402,-0.3841445561437782,0.0510750117107171,82.79999999999997,0.0,0.3894537597402986,4.105729185879594
9.1,84.5858106493261,-0.37369124525514585,0.05125286121281099,84.62999999999997,0.0,0.3762948916651926,4.2629418311479395
9.2,86.4555777687793,-0.3634083092840127,0.05143887138440062,86.47999999999998,0.0,0.36422801187506215,4.428194617836807
9.3,88.3455370601165,-0.35245315341638833,0.05170299336942645,88.34999999999998,0.0,0.3524814082835572,4.601281464427929
9.4,90.25572639800963,-0.3412981757519869,0.05193807860047658,90.23999999999998,0.0,0.34166030551703247,4.781990260669081
9.5,92.18582000215561,-0.3301544291447975,0.05216880063873686,92.14999999999998,0.0,0.33209188433076253,4.970099814596024
9.6,94.13579382814333,-0.318556560608384,0.05235357807783632,94.07999999999998,0.0,0.3234056795505187,5.1654093192423165
9.7,96.10586169833965,-0.30681787202085453,0.052577668175968865,96.03,0.0,0.3160572794073594,5.367739137502435
9.8,98.09569045093367,-0.2950045513164806,0.05273236883197143,98.0,0.0,0.3101360148343431,5.5768943284464525
9.9,100.10478727615279,-0.2820856369933823,0.05297016998114889,99.98999999999998,0.0,0.30454626145225266,5.792681302884597
10.0,101.94858483281911,-0.23204794849698474,0.053880460923067204,102.0,0.0,0.23767576615611935,4.117354105367797
10.1,103.99075852079841,-0.21583924003118976,0.05413854794029721,104.03,0.0,0.21937746289710477,4.276691876588123
10.2,106.05218655656665,-0.19904959625950902,0.05432473770934877,106.07999999999998,0.0,0.2009834057993163,4.444140224823617
10.3,108.13358559296502,-0.18178361831008652,0.054538684578861636,108.15,0.0,0.18252319481155657,4.6195091649016655
10.4,110.2346819227292,-0.1629969625119542,0.054812306123277116,110.24,0.0,0.16308369548787396,4.8025735022946145
10.5,112.35495474909168,-0.14203747272341502,0.055020013783882986,112.35,0.0,0.14212386568137098,4.993100013469258
10.6,114.49474881512714,-0.11959037951962255,0.055307857531934054,114.48,0.0,0.12049641663261922,5.190903931587723
10.7,116.65423654335375,-0.09676815824771356,0.05557732480907,116.63,0.0,0.09975713751102128,5.395803867507652
10.8,118.83366270521921,-0.07436599136760537,0.0557964904660127,118.8,0.0,0.08163013165959287,5.607635545033467
10.9,121.03290563878808,-0.05130241407918248,0.05600770125697872,120.99,0.0,0.06687923093282033,5.826228696732645
11.0,123.54956907914718,1.4592553897433067,0.08460909547519778,123.2,0.0,1.5005415134512916,4.127981506341991
11.1,125.79810850014546,1.544075900757661,0.08498384182743841,125.43,0.0,1.5873481833485423,4.28873256209432
11.2,128.0667685266122,1.6310987702945217,0.08539728859582636,127.68,0.0,1.676327262688904,4.4577009768447775
11.3,130.35608682997764,1.719025025728821,0.08583044934519417,129.95,0.0,1.7663390253751607,4.634698829843071
11.4,132.66594679746356,1.8077136220261378,0.08619521983645925,132.23999999999998,0.0,1.8572181383801794,4.819514282384176
11.5,134.9962142083709,1.8966901882325047,0.08654731715589091,134.54999999999995,0.0,1.948471398273417,5.01193941343483
11.6,137.34699324851007,1.986191962892067,0.08691913561627204,136.87999999999994,0.0,2.0403532065824024,5.211788196843745
11.7,139.7179131739517,2.077929971326971,0.08735582893362841,139.22999999999993,0.0,2.1344442440725864,5.418859873686726
11.8,142.10823052979353,2.171253303863754,0.08784419126068013,141.5999999999999,0.0,2.2299415196263714,5.632933478952328
11.9,144.51739103459855,2.2657197274559455,0.08833397275144389,143.9899999999999,0.0,2.3262904347389814,5.853805375478784
12.0,144.5431593314794,4.828399102348907,0.1410951458495306,146.3999999999999,0.0,5.173132045466789,4.136552695682052
12.1,146.9063424326192,5.029628868489764,0.14187044614593708,148.82999999999987,0.0,5.384944288596359,4.298377131694536
12.2,149.28872823853987,5.234126062998587,0.1427775509657755,151.27999999999986,0.0,5.600110612420886,4.468439155905526
12.3,151.69022238065293,5.44138946315875,0.14363611180522734,153.74999999999986,0.0,5.818195865638899,4.64651487209695
12.4,154.11110135823978,5.652193665240057,0.14441022501331283,156.23999999999984,0.0,6.039826376334643,4.83240688130361
12.5,156.55154951555392,5.86722396301041,0.1453296452352081,158.74999999999983,0.0,6.265580704506491,5.025922746017787
12.6,159.01220254766517,6.085250766324459,0.14610959878695837,161.2799999999998,0.0,6.494088248081317,5.226903957165455
12.7,161.4935835981484,6.304096775200038,0.14694505650382422,163.8299999999998,0.0,6.72313005630025,5.435196654842523
12.8,163.99514942942264,6.524425554042547,0.1477599050195223,166.39999999999978,0.0,6.953519617937997,5.650599492359364
12.9,166.51662065991337,6.7485435828000435,0.14846662323069273,168.98999999999975,0.0,7.187520145983439,5.87294218608531
13.0,170.86430319627326,4.674734359343489,0.0975832614225405,171.59999999999974,0.0,4.732271243012169,4.142400558240575
13.1,173.48942468236197,4.812717176470053,0.09808486926909064,174.22999999999973,0.0,4.869363246029623,4.305042245468945
13.2,176.13479157750672,4.954595988668849,0.09854073016913642,176.8799999999997,0.0,5.010325039744223,4.476038935451948
13.3,178.80034856310064,5.098284952728795,0.09903579197291065,179.5499999999997,0.0,5.153104572591718,4.6551718280196015
13.4,181.48559713799108,5.2427590613483215,0.09948534186293741,182.2399999999997,0.0,5.296758089016028,4.84219999936253
13.5,184.18981592686856,5.388353164647208,0.09996999046015373,184.94999999999968,0.0,5.441712014798816,5.036875234229063
13.6,186.91319894029928,5.535447868217173,0.10050066519154371,187.6799999999997,0.0,5.588306269962995,5.239009724095025
13.7,189.65545897686906,5.683672385218768,0.10091956736400481,190.42999999999964,0.0,5.736204806229513,5.448392850628677
13.8,192.4170658837137,5.832131414849063,0.10141152989311501,193.1999999999996,0.0,5.884449224057739,5.6648720943261335
13.9,195.19850828045062,5.982928760847934,0.10186800233939382,195.9899999999996,0.0,6.035055567225211,5.888328181687716
14.0,197.1320229188763,5.584537413178413,0.09161714496682227,198.7999999999996,0.0,5.828310703998383,4.1470239858335365
14.1,199.9248229213759,5.721345062662158,0.0919694968791869,201.6299999999996,0.0,5.970043399801406,4.310239634428398
14.2,202.73730368747977,5.8609671985304574,0.09237687160444386,204.4799999999996,0.0,6.114566782685439,4.481811022037174
14.3,205.5699096466798,6.002075132819272,0.09284946393341666,207.34999999999957,0.0,6.2604814164718645,4.661542706046777
14.4,208.422551318381,6.144693128250998,0.0932918579258611,210.23999999999955,0.0,6.4078368698564745,4.849221149703745
14.5,211.29501238100255,6.2909283745144124,0.09369349315536342,213.14999999999952,0.0,6.5587162524310045,5.0446423770000335
14.6,214.1872077134285,6.4401989407580915,0.09411660268969196,216.0799999999995,0.0,6.7125870598931,5.247603879970713
14.7,217.09898709872093,6.589714660819286,0.09445092335617218,219.0299999999995,0.0,6.86681513774187,5.457893139008631
14.8,220.0302275370251,6.740017701446138,0.09493694486339885,221.99999999999943,0.0,7.021954298605144,5.675327963055795
14.9,222.9808942608336,6.892283200174323,0.09530500045877054,224.98999999999944,0.0,7.17914156306688,5.899748191669283
15.0,226.5037072133798,3.675252414303677,0.018599090909725502,227.99999999999943,0.0,3.968169907165634,4.15040998205409
15.1,229.5125476843135,3.693324736812679,0.018455900403436153,231.0299999999994,0.0,3.99290735453917,4.313850121127654
15.2,232.5389154447425,3.7105475024913233,0.01835142873427216,234.0799999999994,0.0,4.017848226936387,4.485507924263236
15.3,235.58256451663723,3.728785587890536,0.018287990864796086,237.14999999999935,0.0,4.044835714211741,4.665144952356545
15.4,238.6427124939229,3.748960280959133,0.01823033904190661,240.23999999999936,0.0,4.075049762306857,4.852489252256324
15.5,241.71964631054684,3.770062695034569,0.018158757056156286,243.3499999999993,0.0,4.1074841298783635,5.047326170822578
15.6,244.81431785055926,3.7915166342893,0.018082659604474912,246.4799999999993,0.0,4.141267367733659,5.24949987084795
15.7,247.92610573915374,3.8117122849300187,0.018020746667116203,249.6299999999993,0.0,4.175213311344572,5.45875936476024
15.8,251.0554255729914,3.8309010267956713,0.017931893934044197,252.7999999999993,0.0,4.2094349512106835,5.674946149336131
15.9,254.20369814033074,3.8525532219409686,0.017936115940153083,255.98999999999927,0.0,4.246532781192555,5.898014871140203
16.0,256.4446925326943,-0.5685232578762767,-0.08024194002909879,259.19999999999925,0.0,2.813349948750167,4.149542740523821
16.1,259.6008897965213,-0.7257773975378872,-0.08098747967115323,262.4299999999992,0.0,2.9207220638396407,4.312108857059569
16.2,262.7748319337246,-0.8858485357663455,-0.08160269937694017,265.6799999999992,0.0,3.0372239169381414,4.482815401752805
16.3,265.96785465963234,-1.0482941113588602,-0.08231633746702172,268.9499999999992,0.0,3.1610301129507468,4.661514340621824
16.400000000000002,269.1801845393061,-1.2129798547116544,-0.08305238715936927,272.2399999999992,0.0,3.291472433643189,4.848008412525736
16.5,272.4118999409545,-1.3807008987222413,-0.08362824090891074,275.5499999999992,0.0,3.428411724444526,5.042095472846757
16.6,275.6627837627595,-1.5518444728559384,-0.08423636949525706,278.87999999999914,0.0,3.571932472078945,5.243565836489669
16.7,278.9329226741214,-1.7267014443488333,-0.0848772097720154,282.2299999999991,0.0,3.721856629524189,5.452239470879195
16.8,282.2223800521074,-1.904615094259003,-0.0855889866662189,285.5999999999991,0.0,3.8776120447609723,5.667951585788677
16.900000000000002,285.5312959237196,-2.0845215311319167,-0.0861593412925618,288.9899999999991,0.0,4.0382996299216085,5.890557072642407
17.0,292.0632909514442,-2.011686187899379,-0.08582465726336147,292.39999999999907,0.0,2.039670145382306,4.147338716746005
17.1,295.52174269894533,-2.18644055210124,-0.08648289593111133,295.8299999999991,0.0,2.20806359770857,4.309804603434785
17.2,298.9996379755965,-2.364044312219794,-0.08716225033746287,299.27999999999906,0.0,2.380610924713625,4.480529257404613
17.3,302.4970993312762,-2.545343902786433,-0.08780787513560986,302.74999999999903,0.0,2.557876918792716,4.659305934881824
17.400000000000002,306.0142134469255,-2.729194437479345,-0.08845231667404539,306.23999999999904,0.0,2.738518184185934,4.845936337320212
17.5,309.5501797315915,-2.915506313957933,-0.08911177010574518,309.74999999999903,0.0,2.9223458396286746,5.040170023584896
17.6,313.10443028801825,-3.105352248570341,-0.08980602738814376,313.279999999999,0.0,3.1103114492709376,5.241770193514683
17.7,316.67709158469745,-3.2975802580199103,-0.090506590259297,316.829999999999,0.0,3.3011235271574884,5.450556798343706
17.8,320.2679130388337,-3.491463985301575,-0.09122068674403043,320.399999999999,0.0,3.4939616091147663,5.666333705048298
17.900000000000002,323.8772508973307,-3.686241440628317,-0.09185888317414967,323.989999999999,0.0,3.6879653358943094,5.888957906113924
18.0,325.8139174942324,-3.139293540479566,-0.07523130499417625,327.599999999999,0.0,3.611821514236588,4.146883117187349
18.1,329.40356359728037,-3.3100216619249485,-0.0760042181719841,331.229999999999,0.0,3.7804911500475913,4.30933997817634
18.2,333.012495167906,-3.4842224832332027,-0.07662029600676981,334.879999999999,0.0,3.953148189804963,4.480059772271943
18.3,336.6399585008006,-3.6599277159518007,-0.07726125447329028,338.549999999999,0.0,4.1283567450805565,4.658785949212134
18.4,340.2862389428571,-3.83682732533781,-0.07779328316260226,342.239999999999,0.0,4.3056272705452665,4.84531880095642
18.5,343.95139890286964,-4.015368805216085,-0.0783323209485629,345.94999999999897,0.0,4.485263981902179,5.039454453235763
18.6,347.63533724366965,-4.1960628356642236,-0.07890426432168482,349.6799999999989,0.0,4.667717762243398,5.240988804563666
18.7,351.3390735110317,-4.377978022327901,-0.07949111995265892,353.4299999999989,0.0,4.851666223706133,5.449800854221001
18.8,355.0634922723952,-4.56118641398156,-0.08010379486753055,357.1999999999989,0.0,5.036773448667346,5.6657815061938095
18.9,358.8081363059851,-4.747726530356308,-0.08067142195947785,360.9899999999989,0.0,5.225077644045547,5.88874736224612
19.0,365.1348525319743,-3.556796314088105,-0.048316669535226967,364.7999999999989,0.0,3.5725237911147727,4.146929263637235
19.1,369.005595160467,-3.687864577547223,-0.04871963066955366,368.62999999999886,0.0,3.706941713447172,4.309560769924973
19.200000000000003,372.8925673909546,-3.818519222820747,-0.04913122235364875,372.4799999999988,0.0,3.840742233882873,4.480291988307693
19.3,376.7957768524018,-3.949135954184778,-0.049513008844220344,376.3499999999988,0.0,3.974215870681065,4.658882349740848
19.4,380.71497619567765,-4.078582595817139,-0.049924691631632816,380.2399999999988,0.0,4.10614641450643,4.845077435549339
19.5,384.6501471044576,-4.207463921671417,-0.05032121396705768,384.1499999999988,0.0,4.237086236821848,5.038648101428744
19.6,388.6014002937489,-4.338139767332397,-0.050569292335488535,388.0799999999988,0.0,4.369360926638297,5.239390492003539
19.700000000000003,392.56850180826194,-4.469898964083822,-0.05099098688057168,392.0299999999988,0.0,4.502219557798167,5.447080871001644
19.8,396.5515355043714,-4.6024911988110855,-0.05142625663664288,395.9999999999988,0.0,4.635419791962429,5.661528837881518
19.9,400.55031583383436,-4.736607145652819,-0.05180568414555511,399.9899999999988,0.0,4.769633223414162,5.882541610413285
20.0,404.04496932620333,-2.0927155522051293,0.00822150343980381,403.9899999999988,0.0,2.093437366931382,4.144393113983498
20.1,408.035684499126,-2.1189329915099755,0.008208464865653612,407.9899999999988,0.0,2.1194254164678483,4.304298924858549
20.200000000000003,412.0260692940344,-2.145776580958031,0.008156950446910546,411.9899999999988,0.0,2.146079711790819,4.471192089335817
20.3,416.01665855039647,-2.1730612421669093,0.008135142641530578,415.9899999999988,0.0,2.173224756098019,4.644775290589548
20.4,420.00654778748395,-2.200704944699494,0.008060872527842027,419.9899999999988,0.0,2.20076715781008,4.824692320937825
20.5,423.99466792142266,-2.2291250822543898,0.008156410030303901,423.9899999999988,0.0,2.2291299697025426,5.010592833313709
20.6,427.98180964351246,-2.257303164568786,0.008124104840653193,427.9899999999988,0.0,2.2573180233878496,5.202244900023691
20.700000000000003,431.9688690406268,-2.2839024406440167,0.00812105902538766,431.9899999999988,0.0,2.2840001917302186,5.399445052321449
20.8,435.9560534507839,-2.309472560355632,0.008083994898343763,435.9899999999988,0.0,2.3097220341935523,5.601977512566477
20.9,439.94267144936344,-2.335388890439045,0.008039837681291191,439.9899999999988,0.0,2.3358684169471875,5.809591802330084
21.0,440.04212575539685,-4.326528466126464,-0.036567347269617564,443.9899999999988,0.0,5.857009443341724,4.119327163896609
21.1,443.8903477729807,-4.422495218563324,-0.03689324973095401,447.9899999999988,0.0,6.030390728693293,4.270715937809261
21.200000000000003,447.73847708706967,-4.519163264377495,-0.03706399739580894,451.9899999999988,0.0,6.204698517193288,4.428755739272542
21.3,451.586968070697,-4.616041641625206,-0.03731130331602254,455.9899999999988,0.0,6.379226489761041,4.593213892555218
21.4,455.43491417431625,-4.714279838270039,-0.0375997450912946,459.9899999999988,0.0,6.555397872963442,4.763810674808001
21.5,459.281796337154,-4.8156304016435945,-0.037930217363234216,463.9899999999988,0.0,6.7347960545260355,4.940294806885432
21.6,463.1269735471389,-4.918418008231047,-0.03821842495914961,467.9899999999988,0.0,6.916636609285377,5.122407351342069
21.700000000000003,466.97021737797513,-5.020811307810613,-0.03848639276271284,471.9899999999988,0.0,7.099772092187881,5.309918916116369
21.8,470.8126445519032,-5.123330734882975,-0.03864756043019749,475.9899999999988,0.0,7.283785228500492,5.502685072269826
21.9,474.65442398372784,-5.225632002390173,-0.038902706069067185,479.9899999999988,0.0,7.468306451251876,5.700525735364656
22.0,481.9830195681126,-4.046069246783154,-0.014250403619329558,483.9899999999988,0.0,4.5164861124261915,4.083154287371328
22.1,485.94133001014274,-4.105253720002769,-0.014437866765826767,487.9899999999988,0.0,4.588044990290906,4.229657025183416
22.200000000000003,489.8979141359824,-4.163819987893808,-0.014582282496738957,491.9899999999988,0.0,4.659851945502282,4.382757714094828
22.3,493.8529759384497,-4.220301417780557,-0.014796622130616917,495.9899999999988,0.0,4.7305196222572174,4.542225743653451
22.4,497.8075457049447,-4.276119635938084,-0.015249791013599209,499.9899999999988,0.0,4.800865119002561,4.707871516490066
22.5,501.7614371344037,-4.333039115059977,-0.015437037619035796,503.9899999999988,0.0,4.872547631224268,4.879473429002902
22.6,505.71371798396603,-4.3898131193483785,-0.015633108484122336,507.9899999999988,0.0,4.944888172579578,5.056784689436609
22.700000000000003,509.66462449255687,-4.44600546325694,-0.015821502350032386,511.9899999999988,0.0,5.01740329552264,5.23960918196259
22.8,513.614612432016,-4.502041992616076,-0.01593992713855518,515.9899999999988,0.0,5.090269953686709,5.4277705409092105
22.9,517.5638440053194,-4.556998408701668,-0.01614948004526604,519.9899999999988,0.0,5.162602774514809,5.621088378947177
23.0,524.9350856246344,-0.20338332436801831,0.03540507709235996,523.9899999999988,0.0,0.9667220978771518,4.056040813705132
23.1,529.001321192142,-0.1059275184328515,0.03538503893694058,527.9899999999988,0.0,1.0168535749257674,4.200698257844219
23.200000000000003,533.0675791483405,-0.00896473463435496,0.03535855995538105,531.9899999999988,0.0,1.077616437981561,4.352078403422115
23.3,537.1333383837069,0.08664919352466832,0.03520950043092527,535.9899999999988,0.0,1.1466170862144365,4.509938850487635
23.4,541.1991339624889,0.1808150604653001,0.03528485629501218,539.9899999999988,0.0,1.2225788421766974,4.6740619679400135
23.5,545.265212050747,0.27297294917705944,0.03537545986541659,543.9899999999988,0.0,1.3041012251186295,4.844230585546689
